HoleID,Depth (feet),Elevation (feet),q_c (tsf),f_s (tsf),U_2 (ft-head),B_q,q_t (tsf),U_0 (ft-head),R_f (%),F_r,Q_t,Ic,Q_tn,Icn,Zone_Icn,SBT_Icn,Zone_LCPC,Q_s (Tons),Q_b (Tons),Q_ult (Tons)
CPT-01,-1.70603675,8.29396325,227.01445963,0.11487001,-0.72265455,-9.94e-05,227.01445963,0.0,0.1,0.1,1000.0,1.0,751.53529484,1.0,7,Gravelly_sand_Dense_Sand,6,6.8404487,55.81706252,62.65751122
CPT-01,-1.77165354,8.22834646,232.13139625,0.12531273,-0.89328132,-0.00012016,232.13139625,0.0,0.1,0.1,1000.0,1.0,752.47040018,1.0,7,Gravelly_sand_Dense_Sand,6,7.14182316,55.81706252,62.95888569
CPT-01,-1.83727034,8.16272966,237.04992104,0.17752637,-0.85982509,-0.00011326,237.04992104,0.0,0.1,0.1,1000.0,1.0,753.02332974,1.0,7,Gravelly_sand_Dense_Sand,6,7.44319763,55.81706252,63.26026015
CPT-01,-1.90288714,8.09711286,240.57956304,0.26106819,-1.09736432,-0.00014243,240.57956304,0.0,0.10851636,0.10856028,1000.0,1.0,749.4224415,1.0,7,Gravelly_sand_Dense_Sand,6,7.74457209,55.81706252,63.56163462
CPT-01,-1.96850394,8.03149606,241.89534674,0.35505275,-1.09067307,-0.00014079,241.89534674,0.0,0.14677949,0.14684087,1000.0,1.0,739.18582233,1.0,7,Gravelly_sand_Dense_Sand,6,8.04594656,55.81706252,63.86300908
CPT-01,-2.03412073,7.96587927,241.79091946,0.39682366,-1.09067307,-0.00014086,241.79091946,0.0,0.16411851,0.16418978,1000.0,1.0,725.23073694,1.0,7,Gravelly_sand_Dense_Sand,6,8.34732103,55.81706252,64.16438355
CPT-01,-2.09973753,7.90026247,238.28216292,0.43859457,-1.2111155,-0.00015872,238.28216292,0.0,0.18406521,0.18414931,1000.0,1.0,701.90688051,1.0,7,Gravelly_sand_Dense_Sand,6,8.64869549,55.81706252,64.46575801
CPT-01,-2.16535433,7.83464567,232.77884537,0.54302185,-1.19438738,-0.00016023,232.77884537,0.0,0.233278,0.23339103,1000.0,1.0,673.68827139,1.0,7,Gravelly_sand_Dense_Sand,6,8.95006996,55.81706252,64.76713248
CPT-01,-2.23097113,7.76902887,234.09462908,0.61612094,-1.08732745,-0.00014505,234.09462908,0.0,0.26319311,0.26332434,1000.0,1.0,665.95376612,1.0,7,Gravelly_sand_Dense_Sand,6,9.25144442,55.81706252,65.06850695
CPT-01,-2.29658793,7.70341207,240.23495302,0.57435003,-1.00034125,-0.00013004,240.23495302,0.0,0.23907846,0.23919853,1000.0,1.0,672.20964722,1.0,7,Gravelly_sand_Dense_Sand,6,9.55281889,55.81706252,65.36988141
CPT-01,-2.36220472,7.63779528,252.94375275,0.53257912,-0.99699563,-0.00012309,252.94375275,0.0,0.21055239,0.21065607,1000.0,1.0,696.57619804,1.0,7,Gravelly_sand_Dense_Sand,6,9.85419335,55.81706252,65.67125588
