HoleID,Depth (feet),Elevation (feet),q_c (tsf),f_s (tsf),U_2 (ft-head),B_q,q_t (tsf),U_0 (ft-head),R_f (%),F_r,Q_t,Ic,Q_tn,Icn,Zone_Icn,SBT_Icn,Zone_LCPC,Q_s (Tons),Q_b (Tons),Q_ult (Tons)
"CPT-08",-1.11548556,8.88451444,137.63515239,0.42815184,-1.80329075,"",137.63515239,"",0.31107739,0.31120601,"","","","","","","","","",""
"CPT-08",-1.18110236,8.81889764,140.71575709,0.28195365,-0.54868216,"",140.71575709,"",0.20037106,0.20045737,"","","","","","","","","",""
"CPT-08",-1.24671916,8.75328084,156.03523878,0.30283911,-1.1241293,"",156.03523878,"",0.19408379,0.19416384,"","","","","","","","","",""
"CPT-08",-1.31233596,8.68766404,171.82464321,0.31328183,-2.41553975,"",171.82464321,"",0.18232649,0.18239875,"","","","","","","","","",""
"CPT-08",-1.37795276,8.62204724,185.51505935,0.31328183,-2.69322645,"",185.51505935,"",0.16887138,0.16893679,"","","","","","","","","",""
"CPT-08",-1.44356955,8.55643045,193.9110125,0.33416729,-2.72333706,"",193.9110125,"",0.17233023,0.17239745,"","","","","","","","","",""
"CPT-08",-1.50918635,8.49081365,197.13781539,0.35505275,-3.01775188,"",197.13781539,"",0.18010382,0.1801764,"","","","","","","","","",""
"CPT-08",-1.57480315,8.42519685,188.96115953,0.36549547,-2.93076568,"",188.96115953,"",0.1934236,0.1935088,"","","","","","","","","",""
"CPT-08",-1.64041995,8.35958005,170.18513494,0.50125093,-2.67649834,"",170.18513494,"",0.29453274,0.29468349,"","","","","","","","","",""
"CPT-08",-1.70603675,8.29396325,159.10540075,0.57435003,-2.40215726,"",159.10540075,"",0.36098714,0.36119361,"","","","","","","","","",""
"CPT-08",-1.77165354,8.22834646,160.19144444,0.58479276,-2.12781618,"",160.19144444,"",0.36505867,0.36527495,"","","","","","","","","",""
"CPT-08",-1.83727034,8.16272966,162.14423454,0.6370064,-1.49214782,"",162.14423454,"",0.39286404,0.39310349,"","","","","","","","","",""
"CPT-08",-1.90288714,8.09711286,167.73109391,0.69966276,-1.35832291,"",167.73109391,"",0.41713361,0.41738919,"","","","","","","","","",""
"CPT-08",-1.96850394,8.03149606,174.04894423,0.73099095,-1.86685759,"",174.04894423,"",0.4199916,0.42024914,"","","","","","","","","",""
"CPT-08",-2.03412073,7.96587927,177.63079986,0.79364731,-3.60992713,"",177.63079986,"",0.446796,0.44707447,"","","","","","","","","",""
"CPT-08",-2.09973753,7.90026247,184.54388567,0.68922003,-4.38945727,"",184.54388567,"",0.37347216,0.3737042,"","","","","","","","","",""
"CPT-08",-2.16535433,7.83464567,187.60360491,0.64744912,-4.93479381,"",187.60360491,"",0.3451155,0.34533367,"","","","","","","","","",""
"CPT-08",-2.23097113,7.76902887,191.94777968,0.6370064,-5.45336536,"",191.94777968,"",0.33186443,0.33207626,"","","","","","","","","",""
"CPT-08",-2.29658793,7.70341207,199.30990278,0.64744912,-5.71097833,"",199.30990278,"",0.32484544,0.32505156,"","","","","","","","","",""
"CPT-08",-2.36220472,7.63779528,205.11605943,0.64744912,-5.80800139,"",205.11605943,"",0.31565014,0.31585082,"","","","","","","","","",""
"CPT-08",-2.42782152,7.57217848,213.32404348,0.60567821,-5.87491385,"",213.32404348,"",0.28392403,0.28410282,"","","","","","","","","",""
"CPT-08",-2.49343832,7.50656168,220.10137382,0.5639073,-6.05557749,"",220.10137382,"",0.25620344,0.25636437,"","","","","","","","","",""
"CPT-08",-2.55905512,7.44094488,228.24670151,0.52213639,-6.32991857,"",228.24670151,"",0.22875967,0.22890213,"","","","","","","","","",""
"CPT-08",-2.62467192,7.37532808,234.78384911,0.51169366,-6.56745779,"",234.78384911,"",0.21794245,0.21807801,"","","","","","","","","",""
"CPT-08",-2.69028871,7.30971129,245.71738512,0.52213639,-6.87860073,"",245.71738512,"",0.21249469,0.21262436,"","","","","","","","","",""
"CPT-08",-2.75590551,7.24409449,256.3794102,0.55346457,-7.24996487,"",256.3794102,"",0.21587715,0.21600671,"","","","","","","","","",""
"CPT-08",-2.82152231,7.17847769,267.40693075,0.60567821,-8.01611252,"",267.40693075,"",0.22650057,0.22663424,"","","","","","","","","",""
"CPT-08",-2.88713911,7.11286089,280.55432505,0.66833458,-9.30752297,"",280.55432505,"",0.23821931,0.23835668,"","","","","","","","","",""
"CPT-08",-2.95275591,7.04724409,288.2715009,0.67877731,-10.6256984,"",288.2715009,"",0.23546459,0.23559999,"","","","","","","","","",""
"CPT-08",-3.0183727,6.9816273,297.21047589,0.68922003,-11.64276777,"",297.21047589,"",0.23189628,0.23202873,"","","","","","","","","",""
"CPT-08",-3.0839895,6.9160105,304.29064534,0.68922003,-12.26839925,"",304.29064534,"",0.22650057,0.22662989,"","","","","","","","","",""
"CPT-08",-3.1496063,6.8503937,312.62394213,0.71010549,-13.00778192,"",312.62394213,"",0.22714367,0.22727281,"","","","","","","","","",""
"CPT-08",-3.2152231,6.7847769,319.98606522,0.73099095,-13.55311846,"",319.98606522,"",0.22844462,0.22857437,"","","","","","","","","",""
"CPT-08",-3.2808399,6.7191601,330.26170938,0.7518764,-14.30922924,"",330.26170938,"",0.22766079,0.22778883,"","","","","","","","","",""
"CPT-08",-3.34645669,6.65354331,337.99977068,0.78320458,-15.10548749,"",337.99977068,"",0.23171749,0.2318476,"","","","","","","","","",""
"CPT-08",-3.41207349,6.58792651,344.95462739,0.79364731,-16.04895315,"",344.95462739,"",0.23007296,0.23020223,"","","","","","","","","",""
"CPT-08",-3.47769029,6.52230971,351.81549956,0.81453277,-17.2667599,"",351.81549956,"",0.23152271,0.23165291,"","","","","","","","","",""
"CPT-08",-3.54330709,6.45669291,355.41824065,0.83541822,-18.18011496,"",355.41824065,"",0.23505215,0.23518568,"","","","","","","","","",""
"CPT-08",-3.60892388,6.39107612,358.71814263,0.87718914,-19.13696311,"",358.71814263,"",0.24453437,0.24467477,"","","","","","","","","",""
"CPT-08",-3.67454068,6.32545932,359.63710268,0.90851732,-19.68564527,"",359.63710268,"",0.25262058,0.25276811,"","","","","","","","","",""
"CPT-08",-3.74015748,6.25984252,358.90611173,0.9398455,-20.30123989,"",358.90611173,"",0.26186389,0.26202011,"","","","","","","","","",""
"CPT-08",-3.80577428,6.19422572,357.9558235,0.98161641,-20.726134,"",357.9558235,"",0.27422837,0.27439553,"","","","","","","","","",""
"CPT-08",-3.87139108,6.12860892,355.36602701,1.02338732,-21.14768249,"",355.36602701,"",0.28798119,0.28816134,"","","","","","","","","",""
"CPT-08",-3.93700787,6.06299213,350.53104404,1.05471551,-21.44878855,"",350.53104404,"",0.30089076,0.3010851,"","","","","","","","","",""
"CPT-08",-4.00262467,5.99737533,344.33850645,1.09648642,-21.69636465,"",344.33850645,"",0.3184327,0.31864589,"","","","","","","","","",""
"CPT-08",-4.06824147,5.93175853,334.68942597,1.10692915,-21.95063199,"",334.68942597,"",0.33073323,0.3309651,"","","","","","","","","",""
"CPT-08",-4.13385827,5.86614173,325.40584095,1.11737187,-22.19486246,"",325.40584095,"",0.34337794,0.34362989,"","","","","","","","","",""
"CPT-08",-4.19947507,5.80052493,310.38919838,1.14870006,-22.36214361,"",310.38919838,"",0.37008377,0.37037337,"","","","","","","","","",""
"CPT-08",-4.26509186,5.73490814,296.18708857,1.19047097,-22.47589479,"",296.18708857,"",0.40193209,0.4022673,"","","","","","","","","",""
"CPT-08",-4.33070866,5.66929134,279.83377684,1.19047097,-22.70339715,"",279.83377684,"",0.42542076,0.42580257,"","","","","","","","","",""
"CPT-08",-4.39632546,5.60367454,271.07232821,1.18002824,-22.99112072,"",271.07232821,"",0.43531859,0.43572853,"","","","","","","","","",""
"CPT-08",-4.46194226,5.53805774,231.07668074,1.16958551,-18.36746984,"",231.07668074,"",0.50614606,0.50671426,"","","","","","","","","",""
"CPT-08",-4.52755906,5.47244094,241.7282631,0.98161641,-19.10350688,"",241.7282631,"",0.4060826,0.40652519,"","","","","","","","","",""
"CPT-08",-4.59317585,5.40682415,243.6079541,0.87718914,-18.74887085,"",243.6079541,"",0.3600823,0.36047769,"","","","","","","","","",""
"CPT-08",-4.65879265,5.34120735,246.36483424,0.81453277,-18.1132025,"",246.36483424,"",0.33062055,0.33098491,"","","","","","","","","",""
"CPT-08",-4.72440945,5.27559055,251.05361902,0.7518764,-17.61470468,"",251.05361902,"",0.29948837,0.29981702,"","","","","","","","","",""
"CPT-08",-4.79002625,5.20997375,259.29293125,0.68922003,-17.03256629,"",259.29293125,"",0.26580749,0.26609398,"","","","","","","","","",""
"CPT-08",-4.85564304,5.14435696,266.61328344,0.67877731,-16.51399474,"",266.61328344,"",0.25459246,0.25486312,"","","","","","","","","",""
"CPT-08",-4.92125984,5.07874016,280.80495052,0.67877731,-15.96196696,"",280.80495052,"",0.24172555,0.24197296,"","","","","","","","","",""
"CPT-08",-4.98687664,5.01312336,290.94483921,0.69966276,-15.47016039,"",290.94483921,"",0.24047952,0.24072038,"","","","","","","","","",""
"CPT-08",-5.05249344,4.94750656,303.99824896,0.72054822,-14.84118328,"",303.99824896,"",0.23702381,0.23725412,"","","","","","","","","",""
"CPT-08",-5.11811024,4.88188976,313.68910036,0.74143367,-14.38617856,"",313.68910036,"",0.2363594,0.23658499,"","","","","","","","","",""
"CPT-08",-5.18372703,4.81627297,322.45054898,0.77276186,-13.84418765,"",322.45054898,"",0.23965283,0.23987833,"","","","","","","","","",""
"CPT-08",-5.24934383,4.75065617,334.4388005,0.80409004,-13.17840869,"",334.4388005,"",0.24042965,0.24065067,"","","","","","","","","",""
"CPT-08",-5.31496063,4.68503937,344.86064284,0.84586095,-12.73344084,"",344.86064284,"",0.24527616,0.2454977,"","","","","","","","","",""
"CPT-08",-5.38057743,4.61942257,356.05524704,0.89807459,-12.06431626,"",356.05524704,"",0.252229,0.25245253,"","","","","","","","","",""
"CPT-08",-5.44619423,4.55380577,363.83507925,0.96073096,-11.5022516,"",363.83507925,"",0.26405671,0.26428868,"","","","","","","","","",""
"CPT-08",-5.51181102,4.48818898,371.70889601,0.92940277,-10.88665699,"",371.70889601,"",0.25003512,0.25025286,"","","","","","","","","",""
"CPT-08",-5.57742782,4.42257218,374.19426523,0.91896005,-10.30117298,"",374.19426523,"",0.24558368,0.2457988,"","","","","","","","","",""
"CPT-08",-5.64304462,4.35695538,374.96702709,0.90851732,-9.67219587,"",374.96702709,"",0.24229259,0.24250702,"","","","","","","","","",""
"CPT-08",-5.70866142,4.29133858,374.85215708,0.91896005,-9.19711741,"",374.85215708,"",0.24515266,0.24537236,"","","","","","","","","",""
"CPT-08",-5.77427822,4.22572178,372.90980971,0.90851732,-8.63505276,"",372.90980971,"",0.24362924,0.24385137,"","","","","","","","","",""
"CPT-08",-5.83989501,4.16010499,368.54474949,0.89807459,-7.97931067,"",368.54474949,"",0.24368129,0.2439088,"","","","","","","","","",""
"CPT-08",-5.90551181,4.09448819,365.72521298,0.88763186,-7.56779905,"-0.00064649",365.72521298,"0",0.24270459,0.24293563,"1000","1","602.2768","1","7","Gravelly_sand_Dense_Sand","6","0.3013745","55.8171","56.11844"
"CPT-08",-5.97112861,4.02887139,361.79874733,0.87718914,-6.89532884,"-0.00060112",361.79874733,"0.0656169",0.24245223,0.24268827,"1000","1","594.0841","1","7","Gravelly_sand_Dense_Sand","6","0.6027489","55.8171","56.41981"
"CPT-08",-6.03674541,3.96325459,359.69975904,0.86674641,-6.36002917,"-0.00056384",359.69975904,"0.131234",0.24096386,0.24120253,"1000","1","588.9411","1","7","Gravelly_sand_Dense_Sand","6","0.9041234","55.8171","56.72119"
"CPT-08",-6.1023622,3.8976378,359.96082724,0.99205914,-5.838112,"-0.00052383",359.96082724,"0.196851",0.27560197,0.2758779,"1000","1","587.6621","1","7","Gravelly_sand_Dense_Sand","6","1.205498","55.8171","57.02256"
"CPT-08",-6.167979,3.832021,355.76285066,1.00250187,-5.39314415,"-0.00049671",355.76285066,"0.262468",0.28178936,0.28207806,"998.5357","1","579.1279","1","7","Gravelly_sand_Dense_Sand","6","1.506872","55.8171","57.32393"
"CPT-08",-6.2335958,3.7664042,353.90404512,1.07560096,-5.00839751,"-0.00047115",353.90404512,"0.328084",0.30392446,0.30424101,"987.5944","1","574.4348","1","7","Gravelly_sand_Dense_Sand","6","1.808247","55.8171","57.62531"
"CPT-08",-6.2992126,3.7007874,348.57825394,1.07560096,-4.61361401,"-0.00044885",348.57825394,"0.393701",0.308568,0.30889794,"967.1517","1","564.1572","1.0101","7","Gravelly_sand_Dense_Sand","6","2.109621","55.8171","57.92668"
"CPT-08",-6.3648294,3.6351706,344.64134556,1.04427278,-4.29912545,"-0.00043143",344.64134556,"0.459318",0.30300276,0.30333406,"950.7979","1","556.1926","1.009","7","Gravelly_sand_Dense_Sand","6","2.410996","55.8171","58.22806"
"CPT-08",-6.43044619,3.56955381,340.87152082,1.03383005,-3.96790878,"-0.00041186",340.87152082,"0.524935",0.30329024,0.30362918,"935.0954","1","548.5491","1.0136","7","Gravelly_sand_Dense_Sand","6","2.71237","55.8171","58.52943"
"CPT-08",-6.49606299,3.50393701,339.46175257,1.0129446,-3.86084885,"-0.00040977",339.46175257,"0.590552",0.29839727,0.29873572,"926.0268","1","544.7481","1.0109","7","Gravelly_sand_Dense_Sand","6","3.013745","55.8171","58.83081"
"CPT-08",-6.56167979,3.43832021,338.56367798,0.95028823,-3.74375205,"-0.00040611",338.56367798,"0.656169",0.28068227,0.28100486,"918.4871","1","541.8037","1","7","Gravelly_sand_Dense_Sand","6","3.315119","55.8171","59.13218"
"CPT-08",-6.62729659,3.37270341,339.68104985,0.90851732,-3.77051703,"-0.00041327",339.68104985,"0.721786",0.26746188,0.26777147,"916.4999","1","542.1075","1","7","Gravelly_sand_Dense_Sand","6","3.616494","55.8171","59.43356"
"CPT-08",-6.69291339,3.30708661,339.13802801,0.87718914,-4.15526367,"-0.00045544",339.13802801,"0.787403",0.25865254,0.25895551,"910.0943","1","539.774","1","7","Gravelly_sand_Dense_Sand","6","3.917868","55.8171","59.73493"
"CPT-08",-6.75853018,3.24146982,336.99726881,0.88763186,-4.88126384,"-0.00053175",336.99726881,"0.85302",0.26339438,0.26370804,"899.4821","1","534.9162","1","7","Gravelly_sand_Dense_Sand","6","4.219243","55.8171","60.03631"
"CPT-08",-6.82414698,3.17585302,331.36863853,1.0129446,-5.45001974,"-0.00060063",331.36863853,"0.918637",0.30568511,0.30605911,"879.6412","1","524.5389","1.03","7","Gravelly_sand_Dense_Sand","6","4.520617","55.8171","60.33768"
"CPT-08",-6.88976378,3.11023622,311.55878389,1.68127918,-5.82138388,"-0.00068271",311.55878389,"0.984253",0.53963466,0.54034421,"822.2719","1.1025","491.7304","1.2302","7","Gravelly_sand_Dense_Sand","6","4.821991","55.8171","60.63905"
"CPT-08",-6.95538058,3.04461942,314.29477857,1.5768519,-5.4734391,"-0.00064869",314.29477857,"1.04987",0.50171113,0.50237177,"824.8283","1.0746","494.6515","1.2042","7","Gravelly_sand_Dense_Sand","6","5.123366","55.8171","60.94043"
"CPT-08",-7.02099738,2.97900262,315.6941041,1.44109644,-5.29277546,"-0.00063443",315.6941041,"1.11549",0.45648506,0.45708953,"823.909","1.0399","495.4733","1.1726","7","Gravelly_sand_Dense_Sand","6","5.42474","55.8171","61.2418"
"CPT-08",-7.08661417,2.91338583,315.82985956,1.33666916,-5.33961418,"-0.0006453",315.82985956,"1.1811",0.42322444,0.42379019,"819.7544","1.0135","494.3256","1.1488","7","Gravelly_sand_Dense_Sand","6","5.726115","55.8171","61.54318"
"CPT-08",-7.15223097,2.84776903,315.55834864,1.26357006,-6.43363288,"-0.00076072",315.55834864,"1.24672",0.40042359,0.40096458,"814.6208","1","492.56","1.1323","7","Gravelly_sand_Dense_Sand","6","6.027489","55.8171","61.84455"
"CPT-08",-7.21784777,2.78215223,314.55584677,1.22179915,-8.0428775,"-0.00092958",314.55584677,"1.31234",0.38842042,0.38895198,"807.68","1","489.6732","1.1245","7","Gravelly_sand_Dense_Sand","6","6.328864","55.8171","62.14593"
"CPT-08",-7.28346457,2.71653543,313.82485582,1.22179915,-10.24095176,"-0.0011572",313.82485582,"1.37795",0.38932517,0.38986434,"801.5078","1","487.2275","1.1267","7","Gravelly_sand_Dense_Sand","6","6.630238","55.8171","62.4473"
"CPT-08",-7.34908136,2.65091864,312.5404003,1.28445552,-11.52901659,"-0.0012974",312.5404003,"1.44357",0.41097264,0.41154959,"793.9693","1.0106","483.9327","1.1458","7","Gravelly_sand_Dense_Sand","6","6.931613","55.8171","62.74868"
"CPT-08",-7.41469816,2.58530184,309.25094105,1.40976825,-12.35873107,"-0.0014017",309.25094105,"1.50919",0.45586547,0.45651841,"781.3942","1.0519","477.5452","1.1828","7","Gravelly_sand_Dense_Sand","6","7.232987","55.8171","63.05005"
"CPT-08",-7.48031496,2.51968504,304.82322446,1.44109644,-13.94790196,"-0.0015918",304.82322446,"1.57481",0.47276465,0.47345812,"766.0799","1.0699","469.4372","1.1996","7","Gravelly_sand_Dense_Sand","6","7.534362","55.8171","63.35142"
"CPT-08",-7.54593176,2.45406824,302.55715253,1.43065371,-16.49726663,"-0.001874",302.55715253,"1.64042",0.47285404,0.47355936,"756.3441","1.073","464.7019","1.2026","7","Gravelly_sand_Dense_Sand","6","7.835736","55.8171","63.6528"
"CPT-08",-7.61154856,2.38845144,300.18665332,1.44109644,-18.16004122,"-0.0020688",300.18665332,"1.70604",0.48006679,0.48079522,"746.4485","1.0816","459.834","1.2105","7","Gravelly_sand_Dense_Sand","6","8.137111","55.8171","63.95417"
"CPT-08",-7.67716535,2.32283465,298.22342049,1.44109644,-19.11688937,"-0.0021896",298.22342049,"1.77166",0.48322712,0.48397193,"737.6665","1.0869","455.6183","1.2153","7","Gravelly_sand_Dense_Sand","6","8.438485","55.8171","64.25555"
"CPT-08",-7.74278215,2.25721785,264.80669153,0.88763186,-19.57523971,"-0.0025283",264.80669153,"1.83727",0.33519994,0.33578703,"651.663","1","403.4881","1.1417","7","Gravelly_sand_Dense_Sand","6","8.73986","55.8171","64.55692"
"CPT-08",-7.80839895,2.19160105,272.62829465,0.86674641,-20.5956547,"-0.0025803",272.62829465,"1.90289",0.3179224,0.31846795,"667.6691","1","414.4084","1.1179","7","Gravelly_sand_Dense_Sand","6","9.041234","55.8171","64.8583"
"CPT-08",-7.87401575,2.12598425,273.7352238,0.87718914,-21.34172862,"-0.0026626",273.7352238,"1.96851",0.32045168,0.32100409,"667.1223","1","415.0771","1.1196","7","Gravelly_sand_Dense_Sand","6","9.342608","55.8171","65.15967"
"CPT-08",-7.93963255,2.06036745,272.06438735,0.89807459,-21.84357205,"-0.0027442",272.06438735,"2.03412",0.33009634,0.33067379,"659.8238","1","411.5333","1.1308","7","Gravelly_sand_Dense_Sand","6","9.643983","55.8171","65.46105"
"CPT-08",-8.00524934,1.99475066,270.33089454,0.92940277,-22.09114815,"-0.0027981",270.33089454,"2.09974",0.34380191,0.34441236,"652.432","1.0014","407.9106","1.1453","7","Gravelly_sand_Dense_Sand","6","9.945357","55.8171","65.76242"
"CPT-08",-8.07086614,1.92913386,268.35721898,0.97117369,-22.536116,"-0.0028783",268.35721898,"2.16536",0.36189587,0.36254868,"644.5179","1.0218","403.9406","1.1633","7","Gravelly_sand_Dense_Sand","6","10.24673","55.8171","66.06379"
"CPT-08",-8.13648294,1.86351706,266.64461163,0.99205914,-22.95097324,"-0.0029532",266.64461163,"2.23097",0.37205295,0.37273409,"637.2981","1.0341","400.3827","1.1743","7","Gravelly_sand_Dense_Sand","6","10.54811","55.8171","66.36517"
"CPT-08",-8.20209974,1.79790026,263.42825146,1.02338732,-23.11825439,"-0.003017",263.42825146,"2.29659",0.38848807,0.38921402,"626.5546","1.0533","394.5844","1.1917","7","Gravelly_sand_Dense_Sand","6","10.84948","55.8171","66.66654"
"CPT-08",-8.26771654,1.73228346,260.33720403,1.03383005,-23.25877055,"-0.0030777",260.33720403,"2.36221",0.39711191,0.39786904,"616.209","1.0652","389.0033","1.2027","7","Gravelly_sand_Dense_Sand","6","11.15086","55.8171","66.96792"
"CPT-08",-8.33333333,1.66666667,255.79461744,1.05471551,-23.4126692,"-0.0031593",255.79461744,"2.42783",0.41232905,0.41313577,"602.5315","1.0841","381.2816","1.2202","7","Gravelly_sand_Dense_Sand","6","11.45223","55.8171","67.26929"
"CPT-08",-8.39895013,1.60104987,252.35896,1.04427278,-23.54649412,"-0.0032272",252.35896,"2.49344",0.41380452,0.41463187,"591.5892","1.0903","375.2498","1.2263","7","Gravelly_sand_Dense_Sand","6","11.7536","55.8171","67.57067"
"CPT-08",-8.46456693,1.53543307,249.19481347,1.03383005,-23.60336971,"-0.0032837",249.19481347,"2.55906",0.41486821,0.41571504,"581.3897","1.0961","369.6537","1.2319","7","Gravelly_sand_Dense_Sand","6","12.05498","55.8171","67.87204"
"CPT-08",-8.53018373,1.46981627,243.7959232,1.02338732,-23.7037384,"-0.0033779",243.7959232,"2.62468",0.41977212,0.42065501,"566.0916","1.1075","360.7739","1.2431","7","Gravelly_sand_Dense_Sand","6","12.35635","55.8171","68.17342"
"CPT-08",-8.59580052,1.40419948,239.52484753,1.05471551,-23.7472315,"-0.0034526",239.52484753,"2.69029",0.44033657,0.44128677,"553.541","1.1296","353.6037","1.2637","7","Gravelly_sand_Dense_Sand","6","12.65773","55.8171","68.47479"
"CPT-08",-8.66141732,1.33858268,235.85945007,1.04427278,-23.81414396,"-0.003524",235.85945007,"2.75591",0.44275215,0.4437301,"542.508","1.1371","347.3644","1.271","7","Gravelly_sand_Dense_Sand","6","12.9591","55.8171","68.77616"
"CPT-08",-8.72703412,1.27296588,233.15478357,1.04427278,-23.90447577,"-0.0035859",233.15478357,"2.82153",0.44788821,0.44889685,"533.7827","1.1455","342.571","1.2788","7","Gravelly_sand_Dense_Sand","6","13.26048","55.8171","69.07754"
"CPT-08",-8.79265092,1.20734908,229.80266795,1.06515824,-23.91451264,"-0.0036487",229.80266795,"2.88714",0.46350995,0.46457728,"523.6547","1.1622","336.849","1.2943","7","Gravelly_sand_Dense_Sand","6","13.56185","55.8171","69.37891"
"CPT-08",-8.85826772,1.14173228,226.35656778,1.11737187,-24.00149884,"-0.0037256",226.35656778,"2.95276",0.49363351,0.49479649,"513.394","1.1887","331.0135","1.3187","6","Sands_Clean_Sands","6","13.86323","55.8171","69.68029"
"CPT-08",-8.92388451,1.07611549,223.45348945,1.13825733,-24.04499194,"-0.0037894",223.45348945,"3.01838",0.5093934,0.51061848,"504.4525","1.2041","325.9994","1.333","6","Sands_Clean_Sands","6","14.1646","55.8171","69.98166"
"CPT-08",-8.98950131,1.01049869,218.79603285,1.11737187,-23.99146197,"-0.0038721",218.79603285,"3.08399",0.5106911,0.51195508,"491.6479","1.2121","318.4526","1.3411","6","Sands_Clean_Sands","6","14.46597","55.8171","70.28304"
"CPT-08",-9.05511811,0.94488189,214.84868174,1.07560096,-23.92120389,"-0.0039428",214.84868174,"3.14961",0.50063187,0.50190328,"480.5635","1.212","311.9792","1.3416","6","Sands_Clean_Sands","6","14.76735","55.8171","70.58441"
"CPT-08",-9.12073491,0.87926509,208.58304506,1.02338732,-23.80745271,"-0.0040544",208.58304506,"3.21523",0.49063783,0.49193097,"464.4186","1.2151","302.1742","1.3458","6","Sands_Clean_Sands","6","15.06872","55.8171","70.88579"
"CPT-08",-9.18635171,0.81364829,202.4009502,0.98161641,-23.65355406,"-0.004165",202.4009502,"3.28084",0.48498607,0.48631319,"448.6155","1.2214","292.5396","1.3528","6","Sands_Clean_Sands","6","15.3701","55.8171","71.18716"
"CPT-08",-9.2519685,0.7480315,192.99205246,0.91896005,-23.32902863,"-0.0043268",192.99205246,"3.34646",0.47616471,0.47754137,"425.83","1.2309","278.2887","1.3638","6","Sands_Clean_Sands","6","15.67147","55.8171","71.48853"
"CPT-08",-9.3175853,0.6824147,186.13118029,0.88763186,-23.03461381,"-0.0044483",186.13118029,"3.41208",0.4768851,0.47832515,"408.8664","1.2435","267.7813","1.3769","6","Sands_Clean_Sands","6","15.97285","55.8171","71.78991"
"CPT-08",-9.3832021,0.6167979,176.24191707,0.84586095,-22.73685337,"-0.0046576",176.24191707,"3.4777",0.47994312,0.48148492,"385.4184","1.2634","252.9642","1.3975","6","Sands_Clean_Sands","6","16.27422","55.8171","72.09128"
"CPT-08",-9.4488189,0.5511811,167.48046844,0.78320458,-22.53277038,"-0.0048763",167.48046844,"3.54331",0.46763936,0.46923165,"364.6513","1.2725","239.8377","1.4081","6","Sands_Clean_Sands","6","16.5756","53.7116","70.28724"
"CPT-08",-9.5144357,0.4855643,157.23615247,0.72054822,-22.2885399,"-0.0051597",157.23615247,"3.60893",0.45825862,0.45993258,"340.8503","1.2876","224.6472","1.4248","6","Sands_Clean_Sands","6","16.87697","50.4263","67.30322"
"CPT-08",-9.58005249,0.41994751,143.24289722,0.65789185,-21.98743384,"-0.0056144",143.24289722,"3.67455",0.4592841,0.46113901,"309.1416","1.3196","204.1619","1.4584","6","Sands_Clean_Sands","6","17.17834","45.9386","63.1169"
