HoleID,Depth (feet),Elevation (feet),q_c (tsf),f_s (tsf),U_2 (ft-head),B_q,q_t (tsf),U_0 (ft-head),R_f (%),F_r,Q_t,Ic,Q_tn,Icn,Zone_Icn,SBT_Icn,Zone_LCPC,Q_s (Tons),Q_b (Tons),Q_ult (Tons)
"CPT-13",-1.70603675,8.29396325,168.05481847,0.32372456,-0.61224899,-0.00011378,168.05481847,0,0.19263034,0.1927368,1000,1,535.92012207,1,7,"Gravelly_sand_Dense_Sand",6,8.35293032,53.89583923,62.24876955
"CPT-13",-1.77165354,8.22834646,181.35885369,0.31328183,-0.58213839,-0.00010024,181.35885369,0,0.17274141,0.17283345,1000,1,567.00266294,1,7,"Gravelly_sand_Dense_Sand",6,8.65430478,55.81706252,64.47136731
"CPT-13",-1.83727034,8.16272966,199.67539825,0.34461002,-0.65574209,-0.00010256,199.67539825,0,0.17258512,0.17267191,1000,1,612.39955137,1,7,"Gravelly_sand_Dense_Sand",6,8.95567925,55.81706252,64.77274177
"CPT-13",-1.90288714,8.09711286,212.63482345,0.36549547,-1.22115237,-0.00017934,212.63482345,0,0.17188881,0.17197307,1000,1,640.13332174,1,7,"Gravelly_sand_Dense_Sand",6,9.25705371,55.81706252,65.07411624
"CPT-13",-1.96850394,8.03149606,229.94886614,0.42815184,-3.55305154,-0.00048252,229.94886614,0,0.18619437,0.18628188,1000,1,679.82510654,1,7,"Gravelly_sand_Dense_Sand",6,9.55842818,55.81706252,65.3754907
"CPT-13",-2.03412073,7.96587927,243.27378681,0.45948002,-4.69725458,-0.00060296,243.27378681,0,0.18887363,0.18896054,1000,1,706.67687627,1,7,"Gravelly_sand_Dense_Sand",6,9.85980264,55.81706252,65.67686517
"CPT-13",-2.09973753,7.90026247,256.03480018,0.50125093,-5.4734391,-0.00066757,256.03480018,0,0.19577453,0.19586311,1000,1,731.13308497,1,7,"Gravelly_sand_Dense_Sand",6,10.16117711,55.81706252,65.97823963
"CPT-13",-2.16535433,7.83464567,264.76492062,0.53257912,-5.8816051,-0.0006937,264.76492062,0,0.20115169,0.20124268,1000,1,743.6029941,1,7,"Gravelly_sand_Dense_Sand",6,10.46255158,55.81706252,66.2796141
"CPT-13",-2.23097113,7.76902887,270.89480184,0.5639073,-6.34664668,-0.00073161,270.89480184,0,0.20816468,0.20825973,1000,1,748.63051654,1,7,"Gravelly_sand_Dense_Sand",6,10.76392604,55.81706252,66.58098857
"CPT-13",-2.29658793,7.70341207,278.06895584,0.60567821,-6.98566066,-0.0007845,278.06895584,0,0.21781583,0.21791582,1000,1,756.47213442,1,7,"Gravelly_sand_Dense_Sand",6,11.06530051,55.81706252,66.88236303
"CPT-13",-2.36220472,7.63779528,283.02925154,0.62656367,-7.38378979,-0.00081468,283.02925154,0,0.22137771,0.22148064,1000,1,758.29124041,1,7,"Gravelly_sand_Dense_Sand",6,11.36667497,55.81706252,67.1837375
"CPT-13",-2.42782152,7.57217848,286.94527447,0.68922003,-7.94250882,-0.00086437,286.94527447,0,0.24019215,0.24030565,1000,1,757.40050748,1,7,"Gravelly_sand_Dense_Sand",6,11.66804944,55.81706252,67.48511196
"CPT-13",-2.49343832,7.50656168,289.27400277,0.71010549,-8.2469605,-0.00089029,289.27400277,0,0.2454785,0.24559695,1000,1,752.54414778,1,7,"Gravelly_sand_Dense_Sand",6,11.96942391,55.81706252,67.78648643
"CPT-13",-2.55905512,7.44094488,291.58184561,0.71010549,-8.45438912,-0.00090547,291.58184561,0,0.24353556,0.24365548,1000,1,747.92117171,1,7,"Gravelly_sand_Dense_Sand",6,12.27079837,55.81706252,68.08786089
"CPT-13",-2.62467192,7.37532808,292.57390475,0.73099095,-8.67185461,-0.00092562,292.57390475,0,0.24984831,0.24997433,1000,1,740.21871267,1,7,"Gravelly_sand_Dense_Sand",6,12.57217284,55.81706252,68.38923536
"CPT-13",-2.69028871,7.30971129,294.26562665,0.7518764,-8.92946758,-0.00094765,294.26562665,0,0.25550942,0.25564104,1000,1,734.58635421,1,7,"Gravelly_sand_Dense_Sand",6,12.8735473,55.81706252,68.69060983
"CPT-13",-2.75590551,7.24409449,296.55258404,0.76231913,-9.30417734,-0.00097981,296.55258404,0,0.25706036,0.25719523,1000,1,730.68576345,1,7,"Gravelly_sand_Dense_Sand",6,13.17492177,55.81706252,68.99198429
"CPT-13",-2.82152231,7.17847769,297.8892532,0.77276186,-9.56848156,-0.00100313,297.8892532,0,0.25941247,0.25955146,1000,1,724.68298739,1,7,"Gravelly_sand_Dense_Sand",6,13.47629623,55.81706252,69.29335876
"CPT-13",-2.88713911,7.11286089,298.84998416,0.78320458,-9.74914519,-0.0010188,298.84998416,0,0.26207282,0.26221631,1000,1,718.03111768,1,7,"Gravelly_sand_Dense_Sand",6,13.7776707,55.81706252,69.59473322
"CPT-13",-2.95275591,7.04724409,298.00412321,0.79364731,-9.89969822,-0.00103748,298.00412321,0,0.26632092,0.26647074,1000,1,707.35067732,1,7,"Gravelly_sand_Dense_Sand",6,14.07904517,55.81706252,69.89610769
"CPT-13",-3.0183727,6.9816273,295.47698308,0.80409004,-10.1439287,-0.00107219,295.47698308,0,0.27213289,0.272291,1000,1,693.07298646,1,7,"Gravelly_sand_Dense_Sand",6,14.38041963,55.81706252,70.19748216
"CPT-13",-3.0839895,6.9160105,292.14575291,0.8249755,-10.25098863,-0.00109588,292.14575291,0,0.2823849,0.28255474,1000,1,677.34453905,1,7,"Gravelly_sand_Dense_Sand",6,14.6817941,55.81706252,70.49885662
