HoleID,Depth (feet),Elevation (feet),q_c (tsf),f_s (tsf),U_2 (ft-head),B_q,q_t (tsf),U_0 (ft-head),R_f (%),F_r,Q_t,Ic,Q_tn,Icn,Zone_Icn,SBT_Icn,Zone_LCPC,Q_s (Tons),Q_b (Tons),Q_ult (Tons)
"CPT-02",-9.12073491,0.87926509,256.69269203,0.50125093,3.29209295,"1.0585e-05",256.71324332,3.20521178,"0.19526","0.19564","630.3139","1","390.6685","1.0163","7","Gravelly_sand_Dense_Sand","6","35.65493","55.8171","91.47199"
"CPT-02",-9.18635171,0.81364829,258.76035214,0.48036548,2.76348453,"-6.1291e-05",258.77760352,3.27062427,"0.18563","0.186","632.5126","1","392.9198","1.0032","7","Gravelly_sand_Dense_Sand","6","35.9563","55.8171","91.77337"
"CPT-02",-9.2519685,0.7480315,260.69225678,0.49080821,2.24491298,"-0.00013089",260.70627092,3.33603676,"0.18826","0.18863","634.3517","1","394.9542","1.0043","7","Gravelly_sand_Dense_Sand","6","36.25768","55.8171","92.07474"
"CPT-02",-9.3175853,0.6824147,264.29499787,0.52213639,1.3282123,"-0.00024532",264.3032894,3.40144924,"0.19755","0.19794","640.1987","1","399.5004","1.0105","7","Gravelly_sand_Dense_Sand","6","36.55905","55.8171","92.37611"
"CPT-02",-9.3832021,0.6167979,267.59489986,0.52213639,0.8029495,"-0.00031133",267.59991236,3.46686173,"0.19512","0.1955","645.2657","1","403.5737","1.0039","7","Gravelly_sand_Dense_Sand","6","36.86043","55.8171","92.67749"
"CPT-02",-9.4488189,0.5511811,270.39355091,0.52213639,0.42823973,"-0.00035901",270.39622424,3.53227421,"0.1931","0.19348","649.0825","1","406.876","1","7","Gravelly_sand_Dense_Sand","6","37.1618","55.8171","92.97886"
"CPT-02",-9.5144357,0.4855643,272.73272193,0.52213639,0.10036869,"-0.00040103",272.7333485,3.5976867,"0.19145","0.19182","651.7646","1","409.4745","1","7","Gravelly_sand_Dense_Sand","6","37.46318","55.8171","93.28024"
"CPT-02",-9.58005249,0.41994751,273.83965108,0.53257912,-0,"-0.00041835",273.83965108,3.66309918,"0.19449","0.19487","651.4809","1","410.2135","1","7","Gravelly_sand_Dense_Sand","6","37.76455","55.8171","93.58161"
"CPT-02",-9.64566929,0.35433071,273.81876562,0.53257912,-0.02676498,"-0.00042891",273.81876562,3.72851167,"0.1945","0.19488","648.5248","1","409.2632","1","7","Gravelly_sand_Dense_Sand","6","38.06592","55.8171","93.88299"
"CPT-02",-9.71128609,0.28871391,273.71433835,0.54302185,0.20073738,"-0.00041056",273.71559147,3.79392415,"0.19839","0.19878","645.3935","1","408.194","1.0034","7","Gravelly_sand_Dense_Sand","6","38.3673","55.8171","94.18436"
"CPT-02",-9.77690289,0.22309711,272.51342465,0.54302185,0.56206465,"-0.00037842",272.51693341,3.85933664,"0.19926","0.19966","639.7136","1","405.4983","1.0069","7","Gravelly_sand_Dense_Sand","6","38.66867","55.8171","94.48574"
"CPT-02",-9.84251969,0.15748031,270.93657275,0.52213639,0.76614765,"-0.00036462",270.94135552,3.92474912,"0.19271","0.1931","633.2156","1","402.2604","1.0024","7","Gravelly_sand_Dense_Sand","6","38.97005","55.8171","94.78711"
"CPT-02",-9.90813648,0.09186352,267.18763347,0.53257912,1.14754866,"-0.00033276",267.19479718,3.99016161,"0.19932","0.19974","621.7071","1","395.8142","1.0159","7","Gravelly_sand_Dense_Sand","6","39.27142","55.8171","95.08848"
"CPT-02",-9.97375328,0.02624672,264.43075333,0.55346457,1.34494041,"-0.00032063",264.43914929,4.05557409,"0.2093","0.20974","612.587","1","390.8619","1.0316","7","Gravelly_sand_Dense_Sand","6","39.5728","55.8171","95.38986"
"CPT-02",-10.03937008,-0.03937008,261.89317048,0.5639073,1.605899,"-0.00030039",261.9031955,4.12098658,"0.21531","0.21577","604.0488","1","386.256","1.0425","7","Gravelly_sand_Dense_Sand","6","39.87417","55.8171","95.69123"
"CPT-02",-10.10498688,-0.10498688,255.16805377,0.57435003,2.014065,"-0.0002663",255.18062682,4.18639907,"0.22508","0.22558","585.9467","1","375.4967","1.0632","7","Gravelly_sand_Dense_Sand","6","40.17555","55.8171","95.99261"
"CPT-02",-10.17060367,-0.17060367,247.61796158,0.5639073,2.44899598,"-0.00022776",247.63324973,4.25181155,"0.22772","0.22824","566.1201","1","363.5749","1.0778","7","Gravelly_sand_Dense_Sand","6","40.47692","55.8171","96.29398"
"CPT-02",-10.23622047,-0.23622047,238.68942931,0.52213639,3.01775188,"-0.00017033",238.70826799,4.31722404,"0.21873","0.21926","543.347","1","349.6916","1.0829","7","Gravelly_sand_Dense_Sand","6","40.77829","55.8171","96.59536"
"CPT-02",-10.30183727,-0.30183727,230.62764345,0.49080821,3.61661838,"-0.00010392",230.65022062,4.38263652,"0.21279","0.21333","522.7569","1","337.1458","1.0905","7","Gravelly_sand_Dense_Sand","6","41.07967","55.8171","96.89673"
"CPT-02",-10.36745407,-0.36745407,221.2187457,0.45948002,4.23555862,"-3.0057e-05",221.24518669,4.44804901,"0.20768","0.20823","499.3122","1","322.6911","1.1018","7","Gravelly_sand_Dense_Sand","6","41.38104","55.8171","97.19811"
"CPT-02",-10.43307087,-0.43307087,213.87750806,0.42815184,4.76416704,"3.6683e-05",213.90724894,4.51346149,"0.20016","0.20071","480.7395","1","311.3207","1.1078","7","Gravelly_sand_Dense_Sand","6","41.68242","55.8171","97.49948"
"CPT-02",-10.49868766,-0.49868766,205.62775309,0.40726638,5.20913489,"9.5929e-05",205.66027175,4.57887398,"0.19803","0.1986","460.2923","1","298.6789","1.1216","7","Gravelly_sand_Dense_Sand","6","41.98379","55.8171","97.80086"
"CPT-02",-10.56430446,-0.56430446,197.11692994,0.38638093,5.71766957,"0.00017045",197.15262318,4.64428646,"0.19598","0.19657","439.4415","1","285.7151","1.1367","7","Gravelly_sand_Dense_Sand","6","42.28517","55.8171","98.10223"
"CPT-02",-10.62992126,-0.62992126,191.14368964,0.3759382,6.26969735,"0.00025549",191.18282898,4.70969895,"0.19664","0.19725","424.4151","1","276.4881","1.1501","7","Gravelly_sand_Dense_Sand","6","42.58654","55.8171","98.4036"
"CPT-02",-10.69553806,-0.69553806,184.54388567,0.36549547,6.8016514,"0.0003438",184.5863458,4.77511143,"0.19801","0.19865","408.1247","1.0033","266.3938","1.1659","7","Gravelly_sand_Dense_Sand","6","42.88792","55.8171","98.70498"
"CPT-02",-10.76115486,-0.76115486,179.19720903,0.38638093,7.14959618,"0.00040346",179.24184125,4.84052392,"0.21556","0.21629","394.7173","1.0351","258.1457","1.1949","7","Gravelly_sand_Dense_Sand","6","43.18929","55.8171","99.00635"
"CPT-02",-10.82677165,-0.82677165,173.76699058,0.40726638,7.65478524,"0.00049536",173.8147765,4.9059364,"0.23431","0.23513","381.2236","1.0675","249.8088","1.2246","7","Gravelly_sand_Dense_Sand","6","43.49066","55.7431","99.23375"
"CPT-02",-10.89238845,-0.89238845,170.72815679,0.41770911,8.03953188,"0.00056279",170.77834454,4.97134889,"0.24459","0.24547","373.0723","1.0858","244.9452","1.2412","7","Gravelly_sand_Dense_Sand","6","43.79204","54.7693","98.56132"
"CPT-02",-10.95800525,-0.95800525,167.60578118,0.41770911,8.50457347,"0.00064798",167.65887201,5.03676138,"0.24914","0.25006","364.8041","1.0983","239.9826","1.2529","7","Gravelly_sand_Dense_Sand","6","44.09341","53.7689","97.86227"
"CPT-02",-11.02362205,-1.02362205,165.74697563,0.41770911,8.74545832,"0.00068844",165.80157021,5.10217386,"0.25193","0.25288","359.3462","1.1065","236.85","1.2602","7","Gravelly_sand_Dense_Sand","6","44.39479","53.1732","97.568"
"CPT-02",-11.08923885,-1.08923885,155.30424783,0.69966276,2.20476551,"-0.00059781",155.31801135,5.16758635,"0.45047","0.45228","335.1503","1.288","221.3568","1.4254","6","Sands_Clean_Sands","6","44.69616","49.8111","94.50726"
"CPT-02",-11.15485564,-1.15485564,160.65092446,0.51169366,3.21848925,"-0.00039289",160.67101627,5.23299883,"0.31847","0.31972","345.3762","1.1804","228.5604","1.3265","6","Sands_Clean_Sands","6","44.99754","51.5278","96.52536"
"CPT-02",-11.22047244,-1.22047244,159.40823986,0.46992275,3.68353084,"-0.00031741",159.43123474,5.29841132,"0.29475","0.29592","341.366","1.1642","226.345","1.312","6","Sands_Clean_Sands","6","45.29891","51.1302","96.42913"
"CPT-02",-11.28608924,-1.28608924,157.45544976,0.45948002,4.09504246,"-0.00025249",157.48101355,5.3638238,"0.29177","0.29295","335.87","1.1673","223.1299","1.315","6","Sands_Clean_Sands","6","45.60029","50.5048","96.10506"
"CPT-02",-11.35170604,-1.35170604,153.76916684,0.4490373,4.55673842,"-0.00017781",153.79761283,5.42923629,"0.29197","0.29318","326.724","1.1772","217.4688","1.3247","6","Sands_Clean_Sands","6","45.90166","49.3235","95.22516"
"CPT-02",-11.41732283,-1.41732283,150.6363485,0.4490373,4.96825004,"-0.00010952",150.66736341,5.49464877,"0.29803","0.29931","318.8241","1.1911","212.6143","1.3378","6","Sands_Clean_Sands","6","46.20304","48.3196","94.52265"
"CPT-02",-11.48293963,-1.48293963,147.56618653,0.43859457,5.44332849,"-2.4794e-05",147.60016717,5.56006126,"0.29715","0.29846","311.1223","1.199","207.8698","1.3455","6","Sands_Clean_Sands","6","46.50441","47.336","93.84036"
"CPT-02",-11.54855643,-1.54855643,144.71532184,0.42815184,5.7511258,"2.7217e-05",144.75122394,5.62547374,"0.29578","0.29712","303.9433","1.2061","203.4536","1.3525","6","Sands_Clean_Sands","6","46.80578","46.4223","93.22807"
"CPT-02",-11.61417323,-1.61417323,142.82518811,0.42815184,6.17267429,"0.00010575",142.86372178,5.69088623,"0.29969","0.30107","298.8387","1.2154","200.4096","1.3611","6","Sands_Clean_Sands","6","47.10716","45.817","92.92411"
"CPT-02",-11.67979003,-1.67979003,141.60338896,0.41770911,6.51727345,"0.00016847",141.64407383,5.75629871,"0.2949","0.29628","295.1743","1.2158","198.3185","1.3614","6","Sands_Clean_Sands","6","47.40853","45.4258","92.83434"
"CPT-02",-11.74540682,-1.74540682,139.30598884,0.41770911,6.84179887,"0.00022958",139.3486996,5.8217112,"0.29976","0.30119","289.2937","1.2271","194.7256","1.3719","6","Sands_Clean_Sands","6","47.70991","44.6897","92.39958"
"CPT-02",-11.81102362,-1.81102362,136.0583005,0.40726638,7.3570248,"0.00033875",136.10422761,5.88712369,"0.29923","0.3007","281.4884","1.2365","189.818","1.3811","6","Sands_Clean_Sands","6","48.01128","43.6492","91.66044"
"CPT-02",-11.87664042,-1.87664042,133.53116037,0.39682366,7.64474838,"0.00039741",133.57888363,5.95253617,"0.29707","0.29857","275.2333","1.2428","185.9364","1.3873","6","Sands_Clean_Sands","6","48.31266","42.8393","91.15193"
"CPT-02",-11.94225722,-1.94225722,129.91797655,0.38638093,8.00273003,"0.00047914",129.96793456,6.01794866,"0.29729","0.29884","266.788","1.2543","180.555","1.3986","6","Sands_Clean_Sands","6","48.61403","41.6812","90.29526"
"CPT-02",-12.00787402,-2.00787402,126.69117366,0.3759382,8.33060107,"0.0005564",126.74317844,6.08336114,"0.29661","0.29821","259.2017","1.2642","175.7334","1.4083","6","Sands_Clean_Sands","6","48.91541","40.647","89.56244"
"CPT-02",-12.07349081,-2.07349081,121.22962702,0.36549547,8.81906202,"0.00069108",121.28468108,6.14877363,"0.30135","0.30305","247.0979","1.2854","167.8229","1.4292","6","Sands_Clean_Sands","5","49.40155","51.862","101.2635"
"CPT-02",-12.13910761,-2.13910761,116.92722317,0.35505275,9.12685933,"0.00078171",116.98419869,6.21418611,"0.3035","0.30529","237.4481","1.3017","161.551","1.4452","6","Sands_Clean_Sands","5","49.87046","50.0231","99.89351"
"CPT-02",-12.20472441,-2.20472441,112.41596476,0.35505275,9.54171657,"0.00091084",112.47553008,6.2795986,"0.31567","0.31761","227.4433","1.3267","155.0133","1.4692","6","Sands_Clean_Sands","5","50.32129","48.0951","98.41642"
"CPT-02",-12.27034121,-2.27034121,109.61731371,0.34461002,9.81271203,"0.00099312",109.67857075,6.34501108,"0.3142","0.31619","220.9823","1.3362","150.8695","1.4785","6","Sands_Clean_Sands","5","50.76092","46.8991","97.66005"
"CPT-02",-12.33595801,-2.33595801,106.57847992,0.34461002,10.19745866,"0.0011157",106.64213879,6.41042357,"0.32315","0.32527","214.0828","1.3544","146.4098","1.4959","6","Sands_Clean_Sands","5","51.18837","45.6007","96.78911"
"CPT-02",-12.4015748,-2.4015748,103.87381342,0.35505275,10.50191035,"0.0012172",103.93937286,6.47583605,"0.3416","0.34391","207.9001","1.3783","142.4254","1.5183","6","Sands_Clean_Sands","5","51.60499","44.445","96.05001"
"CPT-02",-12.4671916,-2.4671916,102.35961789,0.34461002,10.63908089,"0.0012574",102.42603364,6.54124854,"0.33645","0.33877","204.15","1.3813","140.0942","1.5213","6","Sands_Clean_Sands","5","52.01555","43.7979","95.81345"
"CPT-02",-12.5328084,-2.5328084,100.64701053,0.34461002,10.93684133,"0.0013515",100.71528508,6.60666102,"0.34216","0.34458","200.031","1.3928","137.5001","1.532","6","Sands_Clean_Sands","5","52.41924","43.0664","95.48562"
"CPT-02",-12.5984252,-2.5984252,99.17458591,0.34461002,11.07066625,"0.0013934",99.24369588,6.67207351,"0.34724","0.34974","196.4169","1.4029","135.2436","1.5414","6","Sands_Clean_Sands","5","52.81704","42.4371","95.25416"
"CPT-02",-12.66404199,-2.66404199,96.51169032,0.34461002,11.25802113,"0.0014718",96.58196988,6.737486,"0.35681","0.35946","190.4634","1.4206","131.3645","1.5583","6","Sands_Clean_Sands","5","53.20417","41.299","94.50313"
"CPT-02",-12.72965879,-2.72965879,93.35798653,0.34461002,11.41526541,"0.0015528",93.4292477,6.80289848,"0.36885","0.3717","183.5785","1.442","126.8275","1.5788","6","Sands_Clean_Sands","5","53.57866","39.9508","93.5295"
"CPT-02",-12.79527559,-2.79527559,89.38974996,0.33416729,11.69295211,"0.001697",89.46274463,6.86831097,"0.37353","0.37656","175.1371","1.4622","121.1958","1.5987","6","Sands_Clean_Sands","5","53.93726","38.2547","92.19199"
"CPT-02",-12.86089239,-2.86089239,86.33003072,0.33416729,11.87696137,"0.0018008",86.40417408,6.93372345,"0.38675","0.39002","168.5381","1.4845","116.8213","1.6201","6","Sands_Clean_Sands","5","54.28359","36.9469","91.23047"
"CPT-02",-12.92650919,-2.92650919,83.95953151,0.33416729,12.18141306,"0.0019417",84.03557545,6.99913594,"0.39765","0.40113","163.3358","1.5025","113.4008","1.6374","6","Sands_Clean_Sands","5","54.62043","35.9341","90.55448"
"CPT-02",-12.99212598,-2.99212598,82.36179415,0.33416729,12.3921873,"0.0020352",82.43915388,7.06454842,"0.40535","0.40898","159.6769","1.5154","111.0415","1.6495","6","Sands_Clean_Sands","5","54.95087","35.2514","90.20228"
"CPT-02",-13.05774278,-3.05774278,80.80582771,0.32372456,12.45575414,"0.0020741",80.88358426,7.12996091,"0.40024","0.40391","156.1242","1.5206","108.7465","1.6547","6","Sands_Clean_Sands","5","55.27507","34.5862","89.86132"
"CPT-02",-13.12335958,-3.12335958,79.69889856,0.32372456,12.5092841,"0.0020985",79.77698928,7.19537339,"0.40579","0.40958","153.4664","1.5302","107.0675","1.6635","6","Sands_Clean_Sands","5","55.59484","34.1131","89.7079"
"CPT-02",-13.18897638,-3.18897638,78.83215216,0.30283911,12.52601222,"0.0021025",78.9103473,7.26078588,"0.38378","0.38743","151.295","1.5224","105.7204","1.6564","6","Sands_Clean_Sands","5","55.91114","33.7425","89.65362"
"CPT-02",-13.25459318,-3.25459318,78.11160394,0.30283911,12.5527772,"0.0021066",78.18996617,7.32619836,"0.38731","0.39105","149.4198","1.5291","104.5755","1.6625","6","Sands_Clean_Sands","5","56.22455","33.4344","89.65899"
"CPT-02",-13.32020997,-3.32020997,76.84803387,0.30283911,12.58623343,"0.0021285",76.92660496,7.39161085,"0.39367","0.39755","146.5125","1.5402","102.7025","1.6728","6","Sands_Clean_Sands","5","56.53289","32.8942","89.42711"
"CPT-02",-13.38582677,-3.38582677,75.08321288,0.29239638,12.56281407,"0.0021418",75.16163776,7.45702333,"0.38902","0.39297","142.6644","1.5473","100.1614","1.6799","6","Sands_Clean_Sands","5","56.83416","32.1395","88.97367"
"CPT-02",-13.45144357,-3.45144357,72.99466732,0.28195365,12.57619656,"0.0021813",73.07317574,7.52243582,"0.38585","0.3899","138.225","1.5572","97.19474","1.6897","6","Sands_Clean_Sands","5","57.12706","31.2465","88.37354"
"CPT-02",-13.51706037,-3.51706037,71.1463045,0.28195365,12.61299841,"0.002226",71.22504266,7.58784831,"0.39586","0.40014","134.2713","1.5739","94.56015","1.7056","6","Sands_Clean_Sands","5","57.41256","30.4562","87.86876"
"CPT-02",-13.58267717,-3.58267717,68.58783619,0.27151092,12.70333023,"0.0023214",68.66713826,7.65326079,"0.3954","0.39986","128.9965","1.5886","90.98389","1.7201","6","Sands_Clean_Sands","5","57.68779","29.3624","87.05022"
